event_name,event_date,event_url,genre
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-04-26,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172654,Alternative
The Man From Snowy River In Concert,2025-04-27,https://www.ticketmaster.com.au/the-man-from-snowy-river-in-sydney-27-04-2025/event/13006171BBFF8113,Other
The Man From Snowy River In Concert,2025-04-27,https://www.ticketmaster.com.au/the-man-from-snowy-river-in-sydney-27-04-2025/event/13006171BBFF811A,Other
Sam Barber - Restless Mind Tour,2025-04-29,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour/175183,Country
PUB CHOIR,2025-04-30,https://www.ticketmaster.com.au/pub-choir-st-kilda-30-04-2025/event/13006231472B081D,Other
Sam Barber - Restless Mind Tour - SECOND SHOW,2025-04-30,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour-second-show/175263,Country
Sam Barber - Restless Mind Tour,2025-05-01,https://www.ticketmaster.com.au/sam-barber-restless-mind-tour-brisbane-01-05-2025/event/13006190CA541DB7,Country
The Big Love Tour: An Evening with Lee Harris acc. by Davor Bozic,2025-05-01,https://www.ticketmaster.com.au/the-big-love-tour-an-evening-melbourne-01-05-2025/event/13006193D7EC15C7,Dance/Electronic
RUTH MOODY (Canada) launches new album Wanderer + special guest Gabby Steel,2025-05-01,https://www.moshtix.com.au/v2/event/ruth-moody-canada-launches-new-album-wanderer-special-guest-gabby-steel/170879,Folk
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-05-01,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172679,Alternative
Hot Dub Time Machine pres. Can't Stop,2025-05-02,https://www.ticketmaster.com.au/hot-dub-time-machine-pres-cant-brisbane-02-05-2025/event/13006229979E10C7,Dance/Electronic
Australian Eagles & Money for Nothing Dire Straits,2025-05-02,https://www.ticketmaster.com.au/australian-eagles-money-for-nothing-dire-southbank-02-05-2025/event/25006157ABDA2D7A,Undefined
"Abramelin, Permafog, Pulverised Cranial Matter + Grim Ripper",2025-05-02,https://www.moshtix.com.au/v2/event/abramelin-permafog-pulverised-cranial-matter-grim-ripper/176718,Metal
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-05-02,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172588,Alternative
The King of Pop Show - Michael Jackson Live Concert Experience,2025-05-03,https://www.ticketmaster.com.au/the-king-of-pop-show-michael-st-kilda-03-05-2025/event/130060FAA47157D6,Undefined
R.E.M. by Stipe - the definitive tribute,2025-05-03,https://www.moshtix.com.au/v2/event/r-e-m-by-stipe-the-definitive-tribute/174414,Undefined
Above — May 3,2025-05-03,https://www.moshtix.com.au/v2/event/above-may-3/175426,Dance/Electronic
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-05-03,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172680,Alternative
Alessia Cara,2025-05-06,https://www.ticketmaster.com.au/alessia-cara-brisbane-06-05-2025/event/1300624BE11B26A2,R&B
Max McNown - A Lot More Free Tour,2025-05-06,https://www.ticketmaster.com.au/max-mcnown-a-lot-more-free-brisbane-06-05-2025/event/1300622AA0C119EF,Country
INSOMNIUM with special guests OMNIUM GATHERUM,2025-05-06,https://www.moshtix.com.au/v2/event/insomnium-with-special-guests-omnium-gatherum/175406,Metal
Max McNown - A Lot More Free Tour,2025-05-07,https://www.ticketmaster.com.au/max-mcnown-a-lot-more-free-brisbane-07-05-2025/event/1300622AAD511AA0,Country
Alessia Cara,2025-05-07,https://www.moshtix.com.au/v2/event/alessia-cara/177266,R&B
Songs From The Canyon,2025-05-08,https://www.ticketmaster.com.au/songs-from-the-canyon-thirroul-08-05-2025/event/1300615FDF4F8B32,Folk
Alpha Wolf Regional Tour 2025 w/ special guests Malevolence (uk) + Zuko,2025-05-08,https://www.moshtix.com.au/v2/event/alpha-wolf-regional-tour-2025-w-special-guests-malevolence-uk-zuko/175358,Metal
Dan McCabe - Back To Life Australia Tour 2025,2025-05-09,https://www.ticketmaster.com.au/dan-mccabe-back-to-life-australia-woolloongabba-09-05-2025/event/2500618D6D530803,Folk
Songs From The Canyon,2025-05-09,https://www.ticketmaster.com.au/songs-from-the-canyon-sydney-09-05-2025/event/1300615FC7808A3B,Folk
LANDMVRKS Australian Tour 2025,2025-05-09,https://www.moshtix.com.au/v2/event/landmvrks-australian-tour-2025/176928,Metal
Lise & Sarah's DISCO CLUB,2025-05-10,https://www.ticketmaster.com.au/lise-sarahs-disco-club-brisbane-10-05-2025/event/13006166A2917E66,Dance/Electronic
Alessia Cara,2025-05-10,https://www.ticketmaster.com.au/alessia-cara-st-kilda-10-05-2025/event/1300624CAE7A22E9,R&B
The King of Pop Show - Michael Jackson Live Concert Experience,2025-05-10,https://www.ticketmaster.com.au/the-king-of-pop-show-michael-sandy-bay-10-05-2025/event/1300617498391A43,Undefined
"MASSACRE (USA) / CONVULSE (FIN) ""From Beyond & Without God "" Australia 2025",2025-05-10,https://www.moshtix.com.au/v2/event/massacre-usa-convulse-fin-from-beyond-without-god-australia-2025/176802,Metal
DAN MCCABE AUSTRALIAN TOUR 2025,2025-05-10,https://www.moshtix.com.au/v2/event/dan-mccabe-australian-tour-2025/175136,Folk
Above — May 10,2025-05-10,https://www.moshtix.com.au/v2/event/above-may-10/175427,Dance/Electronic
Robertson Brothers 60's Variety TV SHow,2025-05-11,https://www.ticketmaster.com.au/robertson-brothers-60s-variety-tv-show-thirroul-11-05-2025/event/13006147093E7AA3,Undefined
LANDMVRKS Australian Tour 2025,2025-05-11,https://www.moshtix.com.au/v2/event/landmvrks-australian-tour-2025/176933,Metal
"MASSACRE (USA)  /  CONVULSE (FIN) ""From Beyond & Without God "" Australia  2025 ",2025-05-11,https://www.moshtix.com.au/v2/event/massacre-usa-convulse-fin-from-beyond-without-god-australia-2025/176749,Metal
INSOMNIUM with special guests OMNIUM GATHERUM,2025-05-11,https://www.moshtix.com.au/v2/event/insomnium-with-special-guests-omnium-gatherum/175405,Metal
Max McNown - A Lot More Free Tour,2025-05-11,https://www.moshtix.com.au/v2/event/max-mcnown-a-lot-more-free-tour/175940,Country
Dion Pride Sings The Songs of His Father,2025-05-12,https://www.ticketmaster.com.au/dion-pride-sings-the-songs-of-southbank-12-05-2025/event/250061949CD40D6D,Country
Max McNown - A Lot More Free Tour - SECOND SHOW,2025-05-12,https://www.moshtix.com.au/v2/event/max-mcnown-a-lot-more-free-tour-second-show/175997,Country
Snarky Puppy,2025-05-15,https://www.ticketmaster.com.au/snarky-puppy-brisbane-15-05-2025/event/1300616F290E6F15,Jazz
The Longest Johns Australian Tour,2025-05-15,https://www.moshtix.com.au/v2/event/the-longest-johns-australian-tour/171443,Folk
Tommy Emmanuel,2025-05-16,https://www.ticketmaster.com.au/tommy-emmanuel-sydney-16-05-2025/event/13006172A6B58BC2,Jazz
Snarky Puppy,2025-05-16,https://www.ticketmaster.com.au/snarky-puppy-sydney-16-05-2025/event/1300614AFF057E14,Jazz
KASTA,2025-05-16,https://www.moshtix.com.au/v2/event/kasta/176578,Hip-Hop/Rap
YÄCHTLEY CRËW (USA) - Australian Tour 2025,2025-05-16,https://www.moshtix.com.au/v2/event/y-chtley-cr-w-usa-australian-tour-2025/174945,Undefined
Dave Hole,2025-05-16,https://www.moshtix.com.au/v2/event/dave-hole/175675,Blues
The Red Clay Strays,2025-05-17,https://www.ticketmaster.com.au/the-red-clay-strays-brisbane-17-05-2025/event/13006157C8607E4A,Country
The Red Clay Strays - Relocated to The Fortitude Music Hall,2025-05-17,https://www.ticketmaster.com.au/the-red-clay-strays-relocated-to-brisbane-17-05-2025/event/1300614AE1347D07,Country
DAN McCABE (IRL) - Back To Life Australian Tour,2025-05-17,https://www.moshtix.com.au/v2/event/dan-mccabe-irl-back-to-life-australian-tour/174952,Folk
Above — May 17,2025-05-17,https://www.moshtix.com.au/v2/event/above-may-17/175428,Dance/Electronic
Alpha Wolf Regional Tour 2025 w/ special guests Malevolence (uk) + Zuko,2025-05-17,https://www.moshtix.com.au/v2/event/alpha-wolf-regional-tour-2025-w-special-guests-malevolence-uk-zuko/175360,Metal
Snarky Puppy,2025-05-18,https://www.ticketmaster.com.au/snarky-puppy-st-kilda-18-05-2025/event/1300616CB2028C93,Jazz
Yächtley Crëw (USA) Australian Tour 2025,2025-05-18,https://www.moshtix.com.au/v2/event/y-chtley-cr-w-usa-australian-tour-2025/174842,Other
Brett Young - Back To Basics World Tour 2025,2025-05-19,https://www.ticketmaster.com.au/brett-young-back-to-basics-world-st-kilda-19-05-2025/event/1300617BA8892C32,Country
The Red Clay Strays,2025-05-20,http://resale.ticketmaster.com.au/Resale/Tickets/4436886,Other
Tommy Emmanuel,2025-05-21,https://www.ticketmaster.com.au/tommy-emmanuel-sydney-21-05-2025/event/13006172ADCC8C02,Jazz
Ricchi E Poveri,2025-05-21,https://www.ticketmaster.com.au/ricchi-e-poveri-sydney-21-05-2025/event/1300622AE8AC1D1F,World
Snarky Puppy,2025-05-21,https://www.moshtix.com.au/v2/event/snarky-puppy/173810,Jazz
The Red Clay Strays - These Moments Tour,2025-05-22,https://www.ticketmaster.com.au/the-red-clay-strays-these-moments-west-melbourne-22-05-2025/event/130061558C016F83,Country
20 Years Of Eli Paperboy Reed,2025-05-22,https://www.moshtix.com.au/v2/event/20-years-of-eli-paperboy-reed/174831,R&B
Who's Bad The Ultimate Michael Jackson Experience,2025-05-23,https://www.ticketmaster.com.au/whos-bad-the-ultimate-michael-jackson-southbank-23-05-2025/event/250060B0B8391ADF,Undefined
Ricchi E Poveri,2025-05-23,https://www.ticketmaster.com.au/ricchi-e-poveri-st-kilda-23-05-2025/event/1300622D820B0F53,World
Austere (AUS) & Skuggor (SWE) plus Guests,2025-05-23,https://www.moshtix.com.au/v2/event/austere-aus-skuggor-swe-plus-guests/175249,Metal
Who's Bad The Ultimate Michael Jackson Experience,2025-05-24,https://www.ticketmaster.com.au/whos-bad-the-ultimate-michael-jackson-southbank-24-05-2025/event/250060B0CF4C1DFA,Undefined
Bliss n Eso - Party On The Moon Tour,2025-05-24,https://www.ticketmaster.com.au/bliss-n-eso-party-on-the-brisbane-24-05-2025/event/1300624BD3302603,Hip-Hop/Rap
Letz Zep (Led Zeppelin Tribute)(UK),2025-05-24,https://www.ticketmaster.com.au/letz-zep-led-zeppelin-tributeuk-thirroul-24-05-2025/event/1300614BC8207BDF,Undefined
The Reflex - The Australian Duran Duran Experience,2025-05-24,https://www.moshtix.com.au/v2/event/the-reflex-the-australian-duran-duran-experience/173861,Undefined
Above — May 24,2025-05-24,https://www.moshtix.com.au/v2/event/above-may-24/175429,Dance/Electronic
Brett Young - Back To Basics World Tour 2025,2025-05-25,https://www.ticketmaster.com.au/brett-young-back-to-basics-world-brisbane-25-05-2025/event/1300617BACEC2E77,Country
Alpha Wolf's 'Terrible Days Across Australia' Regional Tour with special guests Malevolence & ZUKO,2025-05-25,https://www.moshtix.com.au/v2/event/alpha-wolf-s-terrible-days-across-australia-regional-tour-with-special-guests-malevolence-zuko/175367,Metal
Letz Zep (Led Zeppelin Tribute) (UK) perform the Very Best of Led Zeppelin,2025-05-27,https://www.moshtix.com.au/v2/event/letz-zep-led-zeppelin-tribute-uk-perform-the-very-best-of-led-zeppelin/172682,Undefined
Who's Bad,2025-05-28,https://www.ticketmaster.com.au/whos-bad-brisbane-28-05-2025/event/130060BC7EB90D9C,Undefined
Cody Pennington Country Show,2025-05-28,https://www.moshtix.com.au/v2/event/cody-pennington-country-show/171611,Folk
Olivia Newton-John Aunty O presented by Tottie Goldsmith,2025-05-30,https://www.ticketmaster.com.au/olivia-newtonjohn-aunty-o-presented-by-prospect-vale-30-05-2025/event/13006172EB438FBA,Undefined
Letz Zep (Led Zeppelin Tribute) (UK),2025-05-30,https://www.ticketmaster.com.au/letz-zep-led-zeppelin-tribute-uk-southbank-30-05-2025/event/2500614BCCA630E0,Undefined
Get Rhythm - The Johnny Cash & June Carter Show,2025-05-30,https://www.ticketmaster.com.au/get-rhythm-the-johnny-cash-june-thirroul-30-05-2025/event/1300615FDDA08B22,Undefined
Kofi Stone | These Years are Golden,2025-05-30,https://www.moshtix.com.au/v2/event/kofi-stone-these-years-are-golden/174602,Hip-Hop/Rap
CODY PENNINGTON COUNTRY SHOW,2025-05-30,https://www.moshtix.com.au/v2/event/cody-pennington-country-show/171592,Folk
Letz Zep (Led Zeppelin Tribute) (UK),2025-05-31,https://www.ticketmaster.com.au/letz-zep-led-zeppelin-tribute-uk-southbank-31-05-2025/event/2500614BD476336C,Undefined
Olivia Newton-John Aunty O presented by Tottie Goldsmith,2025-05-31,https://www.ticketmaster.com.au/olivia-newtonjohn-aunty-o-presented-by-sandy-bay-31-05-2025/event/1300616F2D2C6F44,Undefined
Kofi Stone | These Years are Golden,2025-05-31,https://www.moshtix.com.au/v2/event/kofi-stone-these-years-are-golden/174687,Hip-Hop/Rap
Above — May 31,2025-05-31,https://www.moshtix.com.au/v2/event/above-may-31/175430,Dance/Electronic
Graham G Toole performs the music of Kenny Rogers and friends,2025-06-01,https://www.ticketmaster.com.au/graham-g-toole-performs-the-music-southbank-01-06-2025/event/25006235907E0C14,Undefined
Cody Pennington Country Show,2025-06-01,https://www.moshtix.com.au/v2/event/cody-pennington-country-show/171527,Folk
Kasey Chambers 'Backbone' Tour 2025,2025-06-05,https://www.ticketmaster.com.au/kasey-chambers-backbone-tour-2025-southbank-05-06-2025/event/2500612841930AA3,Country
Kasey Chambers 'Backbone' Tour 2025,2025-06-06,https://www.ticketmaster.com.au/kasey-chambers-backbone-tour-2025-southbank-06-06-2025/event/250061282EFC0987,Country
Rockaria The ELO Experience,2025-06-07,https://www.ticketmaster.com.au/rockaria-the-elo-experience-southbank-07-06-2025/event/2500617B2AED2612,Undefined
NOASIS – If You Can’t Be There BE HERE NOW,2025-06-07,https://www.moshtix.com.au/v2/event/noasis-if-you-can-t-be-there-be-here-now/174494,Undefined
Bliss n Eso | Party on the Moon tour,2025-06-13,https://www.moshtix.com.au/v2/event/bliss-n-eso-party-on-the-moon-tour/177025,Hip-Hop/Rap
Ashes To Ashes - David Bowie Experience,2025-06-14,https://www.ticketmaster.com.au/ashes-to-ashes-david-bowie-experience-southbank-14-06-2025/event/2500616FD2EA3750,Undefined
Kasey Chambers 'Backbone' Tour 2025,2025-06-14,https://www.ticketmaster.com.au/kasey-chambers-backbone-tour-2025-brisbane-14-06-2025/event/1300613233861EDF,Country
Make Them Suffer Regional Tour 2025 w/ special guests Justice for the Damned + The Gloom in the Corner,2025-06-14,https://www.moshtix.com.au/v2/event/make-them-suffer-regional-tour-2025-w-special-guests-justice-for-the-damned-the-gloom-in-the-corner/176462,Metal
TESTAMENT (USA),2025-06-18,https://www.ticketmaster.com.au/testament-usa-brisbane-18-06-2025/event/13006159AC5C7F81,Metal
